Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Банк «Открытие»;2209;8;2016-01-01;Прочие операционные расходы;25303;404858;15572;420430
Банк «Открытие»;2209;8;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;9731691;0;9731691
Банк «Открытие»;2209;8;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;1959535;0;1959535
Банк «Открытие»;2209;8;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;3410;0;3410
Банк «Открытие»;2209;8;2016-01-01;Другие расходы на содержание персонала;26104;117854;2268;120122
Банк «Открытие»;2209;8;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;435083;;435083
Банк «Открытие»;2209;8;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
Банк «Открытие»;2209;8;2016-01-01;По нематериальным активам;26203;2662;;2662
Банк «Открытие»;2209;8;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
Банк «Открытие»;2209;8;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;56279;0;56279
Банк «Открытие»;2209;8;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;379576;0;379576
Банк «Открытие»;2209;8;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;1164083;0;1164083
Банк «Открытие»;2209;8;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;120;0;120
Банк «Открытие»;2209;8;2016-01-01;По списанию стоимости материальных запасов;26305;80114;;80114
Банк «Открытие»;2209;8;2016-01-01;По уценке основных средств;26306;0;;0
Банк «Открытие»;2209;8;2016-01-01;По выбытию (реализации) имущества;26307;227019;;227019
Банк «Открытие»;2209;8;2016-01-01;Подготовка и переподготовка кадров;26401;268;0;268
Банк «Открытие»;2209;8;2016-01-01;Служебные командировки;26402;56512;39253;95765
Банк «Открытие»;2209;8;2016-01-01;Охрана;26403;149593;0;149593
Банк «Открытие»;2209;8;2016-01-01;Реклама;26404;105341;0;105341
Банк «Открытие»;2209;8;2016-01-01;Представительские расходы;26405;37701;94;37795
Банк «Открытие»;2209;8;2016-01-01;Услуги связи, телекоммуникационных и информационных систем;26406;226514;152292;378806
Банк «Открытие»;2209;8;2016-01-01;Судебные и арбитражные издержки;26407;3036;0;3036
Банк «Открытие»;2209;8;2016-01-01;Аудит;26408;36704;0;36704
Банк «Открытие»;2209;8;2016-01-01;Публикация отчетности;26409;300;0;300
Банк «Открытие»;2209;8;2016-01-01;Страхование;26410;790641;0;790641
Банк «Открытие»;2209;8;2016-01-01;Налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации;26411;792306;369;792675
Банк «Открытие»;2209;8;2016-01-01;Другие организационные и управленческие расходы;26412;1108213;136385;1244598
Банк «Открытие»;2209;8;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;27101;211;0;211
Банк «Открытие»;2209;8;2016-01-01;По другим банковским операциям и сделкам;27102;262;0;262
Банк «Открытие»;2209;8;2016-01-01;По прочим (хозяйственным) операциям;27103;1209;0;1209
Банк «Открытие»;2209;8;2016-01-01;По операциям привлечения и  предоставления (размещения) денежных средств;27201;190887;609210;800097
Банк «Открытие»;2209;8;2016-01-01;По другим банковским операциям и сделкам;27202;227429;21406;248835
Банк «Открытие»;2209;8;2016-01-01;По прочим (хозяйственным) операциям;27203;41877;850;42727
Банк «Открытие»;2209;8;2016-01-01;Платежи в возмещение причиненных убытков;27301;2674;0;2674
Банк «Открытие»;2209;8;2016-01-01;От списания недостач материальных ценностей;27302;0;641;641
Банк «Открытие»;2209;8;2016-01-01;От списания недостач денежной наличности, сумм по имеющим признаки подделки денежным знакам;27303;113;0;113
Банк «Открытие»;2209;8;2016-01-01;От списания активов (требований) и не взысканной дебиторской задолженности;27304;95;0;95
Банк «Открытие»;2209;8;2016-01-01;Расходы на благотворительность и другие аналогичные расходы;27305;289423;0;289423
Банк «Открытие»;2209;8;2016-01-01;Расходы на осуществление спортивных мероприятий, отдыха, мероприятий культурно-просветительского характера и иных аналогичных мероприятий;27306;23287;0;23287
Банк «Открытие»;2209;8;2016-01-01;Расходы, возникающие как последствия чрезвычайных обстоятельств хозяйственной деятельности;27307;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Другие расходы;27308;224238;23002;247240
