Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Сбербанк;1481;1;2016-01-01;"Убыток до налогообложения(строка ""Итого расходов по разделам 1-7"" минус символ 10000)";02000;;;0
Сбербанк;1481;1;2016-01-01;Налог на прибыль (балансовый счет N 70611, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70711);28101;47893472;;47893472
Сбербанк;1481;1;2016-01-01;Увеличение налога на прибыль на отложенный налог на прибыль (балансовый счет N70616, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70716);28102;0;;0
Сбербанк;1481;1;2016-01-01;Уменьшение налога на прибыль на отложенный налог на прибыль (балансовый счет N70615, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70715);28103;2268200;;2268200
Сбербанк;1481;1;2016-01-01;Итого расход по налогу на прибыль (символ 28101 плюс символ 28102 минус символ 28103);28201;45625272;;45625272
Сбербанк;1481;1;2016-01-01;Итого доход по налогу на прибыль (символ 28103 минус символ 28101 минус символ 28102);28202;0;;0
Сбербанк;1481;1;2016-01-01;"Всего по Главе II ""Расходы"" (разделы 1-8)";20000;90879703733;245778691;91125482424
Сбербанк;1481;1;2016-01-01;Прибыль после налогообложения (символ 01000 минус символ 28101);31001;;;236256123
Сбербанк;1481;1;2016-01-01;Убыток после налогообложения (символ 02000 плюс символ 28101 либо символ 28101 минус символ 01000);31002;;;0
Сбербанк;1481;1;2016-01-01;Распределение между акционерами (участниками) в виде дивидендов;32001;0;;0
