Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Московский кредитный банк (МКБ);1978;7;2019-01-01;от других кредиторов;14105;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных финансовых организаций;14207;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных коммерческих организаций;14208;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных некоммерческих организаций;14209;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;14210;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;14211;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;индивидуальных предпринимателей;14212;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;юридических лиц - нерезидентов;14213;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Федерального казначейства;14301;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных финансовых организаций;14311;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных коммерческих организаций;14312;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственных некоммерческих организаций;14313;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;юридических лиц - нерезидентов;14314;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;14315;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;14316;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Банка России;14317;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;индивидуальных предпринимателей;14318;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Минфина России;14401;0;0;0
