Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Райффайзен Банк;3292;10;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;138628642;;138628642
Райффайзен Банк;3292;10;2016-01-01;Прочие операционные расходы;25303;2021;351;2372
Райффайзен Банк;3292;10;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;11094281;0;11094281
Райффайзен Банк;3292;10;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;2111928;0;2111928
Райффайзен Банк;3292;10;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;669;0;669
Райффайзен Банк;3292;10;2016-01-01;Другие расходы на содержание персонала;26104;174515;0;174515
Райффайзен Банк;3292;10;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;1207667;;1207667
Райффайзен Банк;3292;10;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
Райффайзен Банк;3292;10;2016-01-01;По нематериальным активам;26203;29638;;29638
Райффайзен Банк;3292;10;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
Райффайзен Банк;3292;10;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;218427;0;218427
Райффайзен Банк;3292;10;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;959982;0;959982
Райффайзен Банк;3292;10;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;2706543;0;2706543
Райффайзен Банк;3292;10;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;1252065;25330;1277395
Райффайзен Банк;3292;10;2016-01-01;По списанию стоимости материальных запасов;26305;463332;;463332
Райффайзен Банк;3292;10;2016-01-01;По уценке основных средств;26306;69092;;69092
Райффайзен Банк;3292;10;2016-01-01;По выбытию (реализации) имущества;26307;271309;;271309
Райффайзен Банк;3292;10;2016-01-01;Подготовка и переподготовка кадров;26401;14342;0;14342
